X,Y,标注类别名称,预测类别,图像路径
0.7915584,8.744534,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163751_cell_165_RCAN_BIX4-official.png
-3.1201363,3.5461063,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163751_cell_172_RCAN_BIX4-official.png
-2.9286516,2.0592794,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163751_cell_173_RCAN_BIX4-official.png
-4.5401716,10.0212555,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163751_cell_176_RCAN_BIX4-official.png
-3.6305306,9.312241,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163751_cell_182_RCAN_BIX4-official.png
-2.6629837,0.7810818,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163848_cell_141_RCAN_BIX4-official.png
-2.1964278,3.5516908,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163848_cell_144_RCAN_BIX4-official.png
-6.285637,8.423075,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163848_cell_146_RCAN_BIX4-official.png
-5.669456,0.37568873,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163848_cell_150_RCAN_BIX4-official.png
-5.273886,3.8673804,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163848_cell_156_RCAN_BIX4-official.png
-4.2668915,2.0947251,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163848_cell_162_RCAN_BIX4-official.png
-4.3044305,4.565023,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163848_cell_164_RCAN_BIX4-official.png
-7.167485,4.9048767,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163848_cell_166_RCAN_BIX4-official.png
-3.0896795,8.255626,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_163848_cell_168_RCAN_BIX4-official.png
-3.8171852,7.0512424,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_164714_cell_166_RCAN_BIX4-official.png
-4.0872555,0.3907674,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_164714_cell_172_RCAN_BIX4-official.png
-3.8068874,2.5207775,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_164714_cell_174_RCAN_BIX4-official.png
0.50868875,3.2450347,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_164714_cell_176_RCAN_BIX4-official.png
-1.5130527,4.4871235,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_164714_cell_179_RCAN_BIX4-official.png
-1.9114982,11.350607,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_164714_cell_184_RCAN_BIX4-official.png
-4.827957,1.1857318,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_164714_cell_187_RCAN_BIX4-official.png
-3.193132,1.3912793,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_164714_cell_191_RCAN_BIX4-official.png
-4.657869,4.2684503,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_164714_cell_196_RCAN_BIX4-official.png
1.1350108,2.2329473,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165423_cell_155_RCAN_BIX4-official.png
-4.8502684,3.034198,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165423_cell_157_RCAN_BIX4-official.png
1.0389105,4.2858477,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165423_cell_164_RCAN_BIX4-official.png
-4.7991986,6.879788,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165423_cell_166_RCAN_BIX4-official.png
-3.0905013,1.1089163,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165423_cell_168_RCAN_BIX4-official.png
-0.27901644,4.794641,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165423_cell_169_RCAN_BIX4-official.png
2.0683763,4.7941294,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165423_cell_177_RCAN_BIX4-official.png
-3.699843,1.350546,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165423_cell_182_RCAN_BIX4-official.png
-4.863274,0.17608602,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_12_RCAN_BIX4-official.png
0.47463945,4.9965434,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_17_RCAN_BIX4-official.png
-2.7585254,6.729785,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_1_RCAN_BIX4-official.png
-3.8684177,2.4592304,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_20_RCAN_BIX4-official.png
-5.845873,0.5719219,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_23_RCAN_BIX4-official.png
0.54545784,8.797077,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_28_RCAN_BIX4-official.png
-4.5063252,0.7055491,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_31_RCAN_BIX4-official.png
-0.34219354,5.458048,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_34_RCAN_BIX4-official.png
-2.3157487,1.1131337,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_38_RCAN_BIX4-official.png
-4.304096,2.2902591,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_39_RCAN_BIX4-official.png
-5.036709,1.1831042,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_40_RCAN_BIX4-official.png
-5.650475,6.076314,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_44_RCAN_BIX4-official.png
-2.063054,3.3709319,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_49_RCAN_BIX4-official.png
-1.9541672,1.0967686,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_53_RCAN_BIX4-official.png
-3.2681682,4.324933,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165453_cell_5_RCAN_BIX4-official.png
-2.365831,5.858011,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165528_cell_155_RCAN_BIX4-official.png
0.50152665,5.023436,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165528_cell_159_RCAN_BIX4-official.png
-3.8095543,10.293819,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165528_cell_166_RCAN_BIX4-official.png
1.4749409,5.865601,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165528_cell_167_RCAN_BIX4-official.png
-2.3716419,5.995733,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165528_cell_174_RCAN_BIX4-official.png
-3.8118715,10.153321,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165528_cell_176_RCAN_BIX4-official.png
-2.5665898,11.676601,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165528_cell_179_RCAN_BIX4-official.png
0.47712117,5.046869,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165601_cell_160_RCAN_BIX4-official.png
-0.62198263,7.7074084,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165601_cell_166_RCAN_BIX4-official.png
-0.3890722,5.701486,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165601_cell_176_RCAN_BIX4-official.png
-2.4644568,3.3702173,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165601_cell_180_RCAN_BIX4-official.png
-2.0277872,0.7168739,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165601_cell_184_RCAN_BIX4-official.png
-4.2452655,4.724998,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165601_cell_194_RCAN_BIX4-official.png
-0.4691147,6.92769,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165601_cell_198_RCAN_BIX4-official.png
-2.1519656,12.234774,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165601_cell_208_RCAN_BIX4-official.png
-3.8424323,6.5197096,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165659_cell_10_RCAN_BIX4-official.png
-3.335956,11.786581,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165659_cell_12_RCAN_BIX4-official.png
-3.651727,0.6874686,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165659_cell_16_RCAN_BIX4-official.png
-0.38357466,7.7236943,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165659_cell_26_RCAN_BIX4-official.png
-3.441905,4.7475896,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165659_cell_27_RCAN_BIX4-official.png
-4.5632935,3.4530313,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165659_cell_28_RCAN_BIX4-official.png
-1.5563141,9.898135,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165659_cell_32_RCAN_BIX4-official.png
0.8596626,2.1119196,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165659_cell_39_RCAN_BIX4-official.png
-3.7035048,9.281142,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_165659_cell_8_RCAN_BIX4-official.png
-3.6404161,0.7988555,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170021_cell_23_RCAN_BIX4-official.png
-3.071152,2.651521,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170021_cell_24_RCAN_BIX4-official.png
-5.01092,3.9754815,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170021_cell_25_RCAN_BIX4-official.png
-3.8708465,6.432133,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170021_cell_28_RCAN_BIX4-official.png
-2.2718647,11.49774,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170021_cell_2_RCAN_BIX4-official.png
-3.4480665,1.6496707,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170021_cell_30_RCAN_BIX4-official.png
-0.7738961,11.132663,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170021_cell_32_RCAN_BIX4-official.png
-2.6533983,6.01845,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170021_cell_35_RCAN_BIX4-official.png
-4.048153,11.387257,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170110_cell_11_RCAN_BIX4-official.png
-3.6051996,2.378903,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170110_cell_14_RCAN_BIX4-official.png
-1.4078338,2.3171158,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170110_cell_19_RCAN_BIX4-official.png
-1.074583,4.3789797,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170110_cell_21_RCAN_BIX4-official.png
-1.2520076,4.236627,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170110_cell_25_RCAN_BIX4-official.png
0.37789991,7.3749504,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170110_cell_28_RCAN_BIX4-official.png
-6.2273097,4.429475,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170110_cell_31_RCAN_BIX4-official.png
-2.9168026,3.3041916,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170110_cell_4_RCAN_BIX4-official.png
-4.4146643,3.5539727,parasitized,parasitized,D:\dataset\sr\val\parasitized\C180P141NThinF_IMG_20151201_170110_cell_9_RCAN_BIX4-official.png
-5.75514,3.7370346,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155722_cell_173_RCAN_BIX4-official.png
-4.737026,1.203423,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155722_cell_176_RCAN_BIX4-official.png
2.2828703,4.5667844,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155722_cell_177_RCAN_BIX4-official.png
-3.7737918,5.204853,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155722_cell_182_RCAN_BIX4-official.png
-4.8510833,1.2132286,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155722_cell_183_RCAN_BIX4-official.png
-4.5112576,0.6710108,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155722_cell_184_RCAN_BIX4-official.png
-2.2566726,9.4938345,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155722_cell_192_RCAN_BIX4-official.png
-3.669483,6.641409,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155722_cell_194_RCAN_BIX4-official.png
-3.3647869,6.3058734,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155914_cell_155_RCAN_BIX4-official.png
-4.7633553,6.5852547,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155914_cell_158_RCAN_BIX4-official.png
-6.5153856,6.6227083,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155914_cell_162_RCAN_BIX4-official.png
0.37029156,2.1493254,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155914_cell_169_RCAN_BIX4-official.png
-2.5722873,3.490283,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155914_cell_173_RCAN_BIX4-official.png
-3.6308105,6.6962485,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_155914_cell_184_RCAN_BIX4-official.png
-2.2553105,4.106296,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160434_cell_160_RCAN_BIX4-official.png
-0.46490768,6.729076,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160434_cell_163_RCAN_BIX4-official.png
-3.3452597,6.1551914,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160434_cell_166_RCAN_BIX4-official.png
-5.6684494,0.38165987,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160434_cell_175_RCAN_BIX4-official.png
-1.4068085,2.2820249,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160434_cell_178_RCAN_BIX4-official.png
-4.103644,3.547034,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160514_cell_164_RCAN_BIX4-official.png
-6.755732,7.0019703,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160514_cell_166_RCAN_BIX4-official.png
-3.9293005,1.3400562,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160539_cell_189_RCAN_BIX4-official.png
-2.9610343,2.0214005,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160539_cell_195_RCAN_BIX4-official.png
-2.9186983,11.080475,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160539_cell_199_RCAN_BIX4-official.png
-5.987461,1.0392678,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160539_cell_206_RCAN_BIX4-official.png
-1.789726,7.6412125,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160616_cell_161_RCAN_BIX4-official.png
-2.3943853,5.830276,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160616_cell_171_RCAN_BIX4-official.png
-2.9754584,9.936198,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160650_cell_177_RCAN_BIX4-official.png
-6.027575,4.265165,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160650_cell_179_RCAN_BIX4-official.png
-2.3214953,4.4233575,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160650_cell_184_RCAN_BIX4-official.png
-6.090018,4.396957,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160650_cell_194_RCAN_BIX4-official.png
-5.629509,6.1840925,parasitized,parasitized,D:\dataset\sr\val\parasitized\C181P142ThinF_IMG_20151127_160650_cell_195_RCAN_BIX4-official.png
-5.593092,0.33521593,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171836_cell_151_RCAN_BIX4-official.png
-4.146544,3.4845102,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171836_cell_153_RCAN_BIX4-official.png
-0.49838662,6.1789527,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171836_cell_155_RCAN_BIX4-official.png
-4.8137293,1.2805618,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171836_cell_161_RCAN_BIX4-official.png
2.0655146,4.5415277,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171836_cell_168_RCAN_BIX4-official.png
-4.783379,6.6921473,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171836_cell_172_RCAN_BIX4-official.png
-5.4343376,7.4918346,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171836_cell_174_RCAN_BIX4-official.png
-1.466849,7.1369967,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171836_cell_177_RCAN_BIX4-official.png
-2.1768897,2.0847647,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_140_RCAN_BIX4-official.png
-3.5007453,2.7045426,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_148_RCAN_BIX4-official.png
-5.084549,3.0167303,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_159_RCAN_BIX4-official.png
-0.7290745,10.01087,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_161_RCAN_BIX4-official.png
-4.070683,1.5277376,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_162_RCAN_BIX4-official.png
-3.9766006,2.3965507,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_164_RCAN_BIX4-official.png
-3.7527843,1.6734,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_174_RCAN_BIX4-official.png
0.8269257,6.8265767,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_175_RCAN_BIX4-official.png
-6.8299294,6.8307757,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_176_RCAN_BIX4-official.png
-6.96661,3.87588,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_178_RCAN_BIX4-official.png
-5.7235312,9.468916,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_180_RCAN_BIX4-official.png
-4.2845087,11.261443,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_182_RCAN_BIX4-official.png
-0.6006855,10.062971,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171905_cell_183_RCAN_BIX4-official.png
-3.040635,8.215424,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_162_RCAN_BIX4-official.png
-4.3835745,6.544356,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_164_RCAN_BIX4-official.png
-6.039617,1.1658311,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_169_RCAN_BIX4-official.png
-4.881485,3.580475,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_172_RCAN_BIX4-official.png
-3.1113412,11.094896,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_184_RCAN_BIX4-official.png
-7.2116036,5.038752,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_187_RCAN_BIX4-official.png
-3.8561828,8.305043,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_199_RCAN_BIX4-official.png
-5.0055027,0.14617482,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_201_RCAN_BIX4-official.png
-5.750197,9.422648,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_208_RCAN_BIX4-official.png
-2.6525326,4.658298,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_209_RCAN_BIX4-official.png
-3.8228076,8.1152315,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_211_RCAN_BIX4-official.png
-5.7202682,6.210479,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_213_RCAN_BIX4-official.png
-4.788389,6.504742,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_215_RCAN_BIX4-official.png
-6.5394998,6.6425233,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_216_RCAN_BIX4-official.png
-4.942412,4.536501,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_171950_cell_218_RCAN_BIX4-official.png
-3.7002146,2.4073973,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_148_RCAN_BIX4-official.png
-3.9012172,2.2896395,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_151_RCAN_BIX4-official.png
-2.9164093,3.3714888,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_153_RCAN_BIX4-official.png
-5.8604507,0.6178352,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_157_RCAN_BIX4-official.png
-0.87250847,2.4678001,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_158_RCAN_BIX4-official.png
-2.43411,3.514779,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_165_RCAN_BIX4-official.png
-5.0903735,7.9503016,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_168_RCAN_BIX4-official.png
-4.9504933,1.0429298,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_169_RCAN_BIX4-official.png
-4.8256173,7.0302,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_178_RCAN_BIX4-official.png
-4.737265,6.500728,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_180_RCAN_BIX4-official.png
-0.4682613,5.7602234,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172057_cell_181_RCAN_BIX4-official.png
-2.7815537,6.141466,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_131_RCAN_BIX4-official.png
-2.4150372,9.345016,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_132_RCAN_BIX4-official.png
-1.9981718,11.409462,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_134_RCAN_BIX4-official.png
-2.19743,3.6410663,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_151_RCAN_BIX4-official.png
-3.2056642,3.6732059,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_161_RCAN_BIX4-official.png
-3.903438,5.3546433,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_166_RCAN_BIX4-official.png
-3.4927135,6.278724,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_178_RCAN_BIX4-official.png
-3.8985775,5.3762116,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_179_RCAN_BIX4-official.png
-0.7279693,5.0210195,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_188_RCAN_BIX4-official.png
-1.2704034,3.0861354,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_189_RCAN_BIX4-official.png
-3.615805,6.355084,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_193_RCAN_BIX4-official.png
-4.9867883,1.0303137,parasitized,parasitized,D:\dataset\sr\val\parasitized\C182P143NThinF_IMG_20151201_172216_cell_194_RCAN_BIX4-official.png
